req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1083,2.418096724,1.612064482,0.806032241,257425408,257400832,59.07001179,88939178.67,88918698.67,129602218.7,129597440,129597440,69,8,4436,5276,242192,133922.6667,521.8333333,0,18.03435475,18.03435475,1054.809744,0,3508.482099,3508.482099,27689.98504,78854826.67,2.418096724,1.638065522,0.780031201,836837376,794894336,0.083337986,648007680,369087829.3,687349760,676377941.3,676377941.3,74,8,4376,620,215376,64861.33333,5038.166667,1710.247435,10.25058468,1720.498019,274.1822956,852699.6864,173331.7324,1026031.419,7218.144595,360576341.3
1202,2.756110244,1.976079043,0.780031201,257425408,257401514.7,66.57047119,88991744,88973312,129605632,129601536,129601536,69,8,4436,5276,233489.3333,105083.3333,497.5,0,20.60117702,20.60117702,1190.534707,0,3996.744941,3996.744941,31252.21961,78865066.67,2.002080083,1.586063442,0.41601664,836837376,794894336,0.083337625,648007680,369090560,687349760,676380672,676380672,74,8,4376,620,215376,64704,5038.5,1926.658391,25.71811627,1952.376507,283.3326406,920469.277,678192.9924,1598662.269,8133.590912,360579072
1137,2.782111284,2.106084243,0.676027041,184938496,184918016,55.25315751,51989845.33,51978922.67,68958208,68954112,68954112,69,8,4584,5276,197104,78920,373.3333333,0,16.01758202,16.01758202,946.30408,0,3118.211515,3118.211515,24860.7541,41886378.67,2.028081123,1.456058242,0.572022881,836837376,779165696,2.950179863,648007680,368192170.7,687349760,672100352,672100352,59,8,4376,620,209776,43904,4984,1938.578122,7.783778246,1946.3619,277.5492848,882616.7671,109523.0603,992139.8275,8202.871641,359680682.7
1155,2.079759203,1.299809002,0.779950201,208573781.3,208554666.7,197.8418678,63320746.67,63307776,87631872,87628458.67,87628458.67,69,8,4584,5276,211781.3333,94993.33333,419.1666667,0,18.29754291,18.29754291,1088.104845,0,3496.015728,3496.015728,28570.48772,53213184,1.456059635,1.143884521,0.312175114,836837376,781612373.3,3.400189758,648007680,368341674.7,687349760,672763221.3,672763221.3,61.33333333,8,4376,620,210672,50834.66667,4992.666667,1431.681813,25.26662823,1456.948441,207.3166803,686203.1454,689318.6727,1375521.818,6077.531555,359830186.7
1184,3.508844404,2.287241022,1.221603381,255851178.7,255827968,69.38172336,86721877.33,86702762.67,126468096,126463317.3,126463317.3,69,8,4584,5276,243056,139162,523,0,20.51134295,20.51134295,1237.504357,0,4046.750478,4046.750478,32731.79942,76610218.67,2.288091524,1.768070723,0.520020801,836837376,793845760,0.266681787,648007680,369044821.3,687349760,676077568,676077568,73,8,4376,620,215152,63776,5037.833333,2358.419067,8.033793778,2366.45286,357.2539358,1127477.417,91644.67607,1219122.093,9976.574255,360533333.3
909,1.716068643,1.118044722,0.598023921,254276949.3,254255786.7,49.45280345,84936021.33,84918954.67,122359808,122354346.7,122354346.7,69,8,4720,5276,234289.3333,122417.3333,507.8333333,0,13.63410308,13.63410308,773.7104319,1.033392728,2693.80207,2693.80207,20370.26884,74799104,2.054082163,1.378055122,0.676027041,836837376,800311978.7,7.917111303,648007680,369300138.7,687349760,677849770.7,677849770.7,79.16666667,8,4376,620,215413.3333,66058.66667,5051.666667,1718.131359,10.66727617,1728.798635,266.3484397,808163.6278,187039.8392,995203.4669,7341.7519,360788650.7
1460,2.834113365,2.028081123,0.806032241,260564992,260546560,109.4063509,91101184,91090261.33,132845568,132843520,132843520,69,8,4856,5276,245904,141634,529.5,0,23.18465708,23.18465708,1378.945431,0,4461.987854,4461.987854,36105.99527,80997717.33,2.574102964,1.872074883,0.702028081,836837376,802234368,0.783377942,648007680,369599146.7,687349760,678391808,678391808,81,8,4376,620,215637.3333,67186.66667,5058.5,2014.948276,24.01805061,2038.966327,301.167194,959744.6771,635646.5299,1595391.207,8512.218932,361087658.7
1048,2.184087363,1.534061363,0.650026001,260571136,260546560,57.25323331,91665066.67,91635029.33,134219776,134212266.7,134212266.7,69,8,4856,5276,245712,138828.6667,529.3333333,0,17.43431804,17.43431804,1046.375792,0,3417.876353,3417.876353,27665.26333,81556821.33,2.080083203,1.508060323,0.572022881,836837376,802234368,0.083338069,648007680,369650346.7,687349760,678389760,678389760,81,8,4376,620,215824,67760,5062,1781.567991,8.250468632,1789.81846,266.8651837,859090.0439,123947.9011,983037.9449,7530.494963,361138858.7
1063,2.314092564,1.404056162,0.910036401,260571136,260547925.3,56.58777458,91672576,91625472,134221824,134213632,134213632,69,8,4856,5276,236818.6667,111104.6667,509.1666667,0,17.75150794,17.75150794,1038.99963,0,3461.094125,3461.094125,27335.02982,81580714.67,2.391650183,1.715785142,0.675865041,836837376,802234368,0.083317839,648007680,369655125.3,687349760,678387712,678387712,81,8,4376,620,215824,67760,5063.333333,1632.149699,25.82207071,1657.971769,237.0058518,786049.7882,687819.7346,1473869.523,6887.276004,361143637.3
1164,2.652106084,1.950078003,0.702028081,260571136,260546560,64.83707923,91686229.33,91659605.33,134287360,134281216,134281216,69,8,4856,5276,240176,121390.6667,514,0,19.81781166,19.81781166,1179.368118,0,3878.257434,3878.257434,31083.44518,81616213.33,1.898075923,1.040041602,0.858034321,836837376,802234368,0.066670479,648007680,369655808,687349760,678387712,678387712,81,8,4376,620,215824,67760,5065,1953.494011,7.31708436,1960.811096,285.4661958,923044.3333,91917.84475,1014962.178,8265.734966,361144320
883,1.040041602,0.728029121,0.31201248,260571136,260546560,43.38578631,91710122.67,91690325.33,134361770.7,134358357.3,134358357.3,69,8,4856,5276,238064,114366,510.1666667,0,13.40075802,13.40075802,797.2617475,0,2557.844606,2557.844606,20992.42026,81646933.33,1.430057202,1.066042642,0.364014561,836837376,802234368,0.083338097,648007680,369668778.7,687349760,678387712,678387712,81,8,4376,620,215824,67760,5065.833333,1242.486899,28.15160608,1270.638506,190.7441249,592986.2947,789933.0132,1382919.308,5271.69801,361157290.7
1541,3.431367784,2.235603443,1.195764341,260571136,260284416,85.68880468,91738112,91708074.67,134381568,134356992,134356992,68,8,4856,5276,246320,140216,529,0,26.31324719,26.31324719,1550.054791,0,5137.286487,5137.286487,40772.02934,81660586.67,2.703057694,2.001231227,0.701826467,836837376,802234368,0.766242334,648007680,369833301.3,687349760,678391808,678391808,81,8,4376,620,215824,67760,5066.5,2586.136971,7.481142337,2593.618113,375.7117493,1269368.112,72447.97611,1341816.088,10899.50565,361321813.3
1104,2.106084243,1.534061362,0.572022881,260571136,260284416,61.58685434,91743573.33,91723776,134381568,134361088,134361088,68,8,4856,5276,244112,137065.3333,528.1666667,0,18.88441309,18.88441309,1102.079672,0,3654.542277,3654.542277,28930.73724,81676288,1.872074883,1.326053042,0.546021841,836837376,802059605.3,0.166675954,648007680,369865386.7,687349760,678387712,678387712,80.83333333,8,4376,620,215824,67720,5067.666667,1791.501875,9.78389188,1801.285767,270.6154209,859604.4567,164329.5607,1023934.018,7565.230167,361353898.7
1217,2.444097764,1.716068643,0.728029121,260571136,260284416,64.00366499,91751765.33,91728554.67,134381568,134361088,134361088,68,8,4856,5276,237808,112906.6667,507.3333333,0,20.13448593,20.13448593,1172.850505,0,3916.12426,3916.12426,30811.26479,81681066.67,2.288091524,1.742069683,0.546021841,836837376,802234368,0.083338119,648007680,369870165.3,687349760,678388394.7,678388394.7,81,8,4376,620,215824,67760,5068.833333,1891.223171,25.06810975,1916.291281,294.8165919,925026.9688,661218.2613,1586245.23,7998.91715,361358677.3
1039,1.976079043,1.352054082,0.624024961,260571136,260284416,58.97003567,91761322.67,91739477.33,134381568,134361088,134361088,68,8,4856,5276,239408,117978.6667,511,0,17.9676931,17.9676931,1080.395029,0,3543.152348,3543.152348,28489.82673,81691989.33,1.768070723,1.378055122,0.3900156,836837376,802234368,4.366935513,648007680,369876309.3,687349760,678387712,678387712,81,8,4376,620,215824,67760,5070,1850.471083,7.817104579,1858.288188,254.5977354,876363.2516,177606.03,1053969.282,7817.774441,361364821.3
1277,2.158086323,1.456058242,0.702028081,260571136,260284416,65.00376082,91766784,91742208,134381568,134361088,134361088,68,8,4856,5276,237936,113718.6667,507.6666667,0,20.20116899,20.20116899,1188.95211,0,3869.490622,3869.490622,31253.99107,81694720,1.976079043,1.404056162,0.572022881,836837376,802234368,0.133341053,648007680,369881088,687349760,678387712,678387712,81,8,4376,620,215824,67760,5070,1796.439217,25.93483717,1822.374054,269.5492125,856197.7334,695412.9977,1551610.731,7598.914565,361369600
1173,2.418096724,1.664066563,0.754030161,260571136,260284416,65.58702548,91766784,91742208,134381568,134361088,134361088,68,8,4856,5276,243632,131530.6667,522,0,20.05112861,20.05112861,1196.767338,0,3940.638474,3940.638474,31540.89124,81694720,1.976079043,1.404056162,0.572022881,836837376,802234368,0.066670297,648007680,369893376,687349760,678387712,678387712,81,8,4376,620,215824,67760,5070.166667,2068.083231,7.950448501,2076.033679,307.8507242,986421.2342,96773.24109,1083194.475,8746.626353,361381888
827,1.508060322,1.040041602,0.468018721,260571136,260284416,45.98595558,91766784,91743573.33,134381568,134362453.3,134362453.3,68,8,4856,5276,238768,116232,512,0,14.88418212,14.88418212,843.0813959,0,2894.198335,2894.198335,22167.89697,81696085.33,1.924076963,1.326053042,0.598023921,836837376,802234368,0.100005044,648007680,369896789.3,687349760,678387712,678387712,81,8,4376,620,215824,67917.33333,5071.666667,1547.654351,21.65113252,1569.305484,234.4632278,708226.337,548653.5962,1256879.933,6552.171053,361385301.3
1638,2.470098804,1.612064483,0.858034321,260571136,260284416,86.40493998,91776341.33,91754496,134381568,134373376,134373376,68,8,4856,5276,243248,130320,521,0,26.13482814,26.13482814,1562.789342,0,5057.005965,5057.005965,41054.86361,81707008,2.444097764,1.820072803,0.624024961,836837376,802059605.3,0,648007680,369898837.3,687349760,678383616,678383616,80.83333333,8,4376,620,215824,67720,5073.5,2355.588224,12.98408382,2368.572308,340.636624,1132577.853,259290.4474,1391868.3,9934.84962,361387349.3
1054,2.131558783,1.351689581,0.779869201,260571136,260284416,58.2724416,91779072,91757226.67,134382250.7,134376106.7,134376106.7,68,8,4856,5276,242384,128708.6667,521,0,17.73002254,17.73002254,1056.875203,0,3488.624667,3488.624667,27864.86469,81709738.67,1.611578482,1.143762261,0.46781622,836837376,802234368,0.066670458,648007680,369901568,687349760,678387712,678387712,81,8,4376,620,215824,67760,5074,1767.616224,9.214854192,1776.831078,265.7012664,854994.8942,148824.4538,1003819.348,7476.646778,361390080
1137,2.184087363,1.300052002,0.884035361,260571136,260284416,59.77010724,91779072,91758592,134385664,134377472,134377472,68,8,4856,5276,236400,108375.3333,502.8333333,0,18.75107934,18.75107934,1106.313678,0,3663.14421,3663.14421,29158.31164,81711104,2.184087363,1.560062403,0.624024961,836837376,802234368,0.066670473,648007680,369901568,687349760,678387712,678387712,81,8,4376,620,215824,67760,5073.833333,1727.832722,24.90140055,1752.734122,261.4483547,851490.0152,661861.6852,1513351.7,7316.487496,361390080
1193,2.314092563,1.352054082,0.962038481,260571136,260284416,65.55371196,91779072,91758592,134385664,134377472,134377472,68,8,4856,5276,239024,116893.3333,510,0,20.15114105,20.15114105,1189.484021,0,3969.058103,3969.058103,31261.7702,81711104,2.158086323,1.508060322,0.650026001,836837376,802234368,0.066670724,648007680,369901568,687349760,678387712,678387712,81,8,4376,620,215824,67760,5074.333333,1961.01169,7.583765648,1968.595456,290.1165049,912878.1715,104766.8125,1017644.984,8293.939011,361390080
1180,1.768070723,1.378055122,0.3900156,267146581.3,266947242.7,73.73745511,92792832,92773717.33,136003584,135998122.7,135998122.7,68.33333333,8,4856,5276,239898.6667,117344,516.5,0,18.86772009,18.86772009,1119.279162,0,3569.015909,3569.015909,29458.34497,82726229.33,2.002080083,1.404056162,0.598023921,836837376,802234368,0.233346074,648007680,369908394.7,687349760,678387712,678387712,81,8,4376,620,215898.6667,68146.66667,5075.833333,1648.209739,25.90154949,1674.111288,239.613598,786806.2465,700133.1227,1486939.369,6955.459528,361396906.7
1171,2.600104004,1.794071763,0.806032241,280297472,280272896,66.37049719,94976682.67,94959616,139403264,139399168,139399168,69,8,4856,5276,249520,145084.6667,544,0,20.16783066,20.16783066,1208.269738,0,3969.945792,3969.945792,31875.57305,84912128,2.366094644,1.586063442,0.780031201,836837376,802234368,4.366914377,648007680,369944576,687349760,678389760,678389760,81,8,4376,620,216272,69136,5078,2180.141096,7.917118453,2188.058215,310.9677506,1067991.7,165898.1528,1233889.853,9195.791506,361433088
920,1.924076963,1.274050962,0.650026001,257574229.3,257335978.7,51.16960656,85534037.33,85517653.33,123620693.3,123617280,123617280,69,8,4912.666667,5276,233212,119660,496.6666667,0,15.83424348,15.83424348,914.8025734,15.80087666,3111.028909,3111.028909,24108.85245,75428522.67,2.002080083,1.430057202,0.572022881,836837376,794544810.7,0.083338031,648007680,369065301.3,687349760,675788117.3,675788117.3,73.66666667,8,4376,620,214442.6667,61757.33333,5056.333333,1709.18041,13.6674434,1722.847854,261.8315428,829759.8104,287726.8844,1117486.695,7240.211223,360553813.3
1408,2.912116485,2.080083203,0.832033281,244314112,244293632,245.6970027,79584597.33,79572992,112885760,112883029.3,112883029.3,69,8,5196,5276,225328,122937.3333,477.8333333,0,22.251272,22.251272,1344.710121,0,4285.145102,4285.145102,35368.88626,69477034.67,1.924076963,1.352054082,0.572022881,836837376,779689984,9.500517815,648007680,366575616,687349760,670360917.3,670360917.3,59.5,8,4376,620,211829.3333,50330.66667,5017.166667,1996.163563,20.85120157,2017.014764,300.9504579,966881.9321,536461.9448,1503343.877,8463.281379,358064128
943,1.664066563,1.222048882,0.442017681,197160277.3,197140480,49.75276219,57935872,57920170.67,78864384,78860970.67,78860970.67,69,8,5580,5276,203472,92794.66667,386.6666667,0,13.98410741,13.98410741,824.945643,0,2741.101752,2741.101752,21697.40031,47832405.33,1.715704142,1.143883762,0.57182038,836837376,778641408,7.700475652,648007680,366804309.3,687349760,670842880,670842880,58.5,8,4376,620,211194.6667,48141.33333,5014.333333,1848.974904,11.03178471,1860.006689,261.5239346,845883.682,209911.8101,1055795.492,7832.23739,358292821.3
1224,2.366054144,1.638025022,0.728029121,195186688,195163477.3,195.2407557,56778069.33,56766464,77021866.67,77019818.67,77019818.67,69,8,5964,5276,205296,92784.66667,384.5,0,19.5830302,19.5830302,1155.582553,0,3753.527627,3753.527627,30288.51414,46682794.67,2.028081123,1.196047842,0.832033281,836837376,773398528,3.750214136,648007680,366886229.3,687349760,670269440,670269440,53.5,8,4376,620,209664,42240,5001,1695.396777,23.15130823,1718.548085,272.4488845,827795.4833,609048.8897,1436844.373,7177.276354,358374741.3
1146,1.560062402,0.962038481,0.598023921,217688746.7,217664170.7,51.05314978,67672746.67,67655680,94823765.33,94820352,94820352,69,8,5552.666667,5276,216304,108384.6667,430.5,0,15.58429458,15.58429458,928.3405899,0,3082.056979,3082.056979,24457.67494,57570645.33,2.080083203,1.508060322,0.572022881,836837376,782311424,8.583824251,648007680,367458986.7,687349760,672689493.3,672689493.3,62,8,4376,620,212314.6667,52421.33333,5030.666667,1936.427038,7.817113617,1944.244152,285.3495952,928905.7575,171481.4994,1100387.257,8207.534479,358947498.7
1037,2.106084243,1.664066563,0.442017681,223946752,223922858.7,147.6585353,70032725.33,70022485.33,98814634.67,98811904,98811904,69,8,3496,5276,215386.6667,97290.66667,438.3333333,0,17.0176433,17.0176433,997.1239611,0,3261.93727,3261.93727,26185.88815,59932672,1.768070723,1.170046802,0.598023921,836837376,790525269.3,3.366851901,648007680,368036522.7,687349760,674933418.7,674933418.7,69.83333333,8,4376,620,212576,55576,5049,1528.002843,25.58482438,1553.587667,228.8462726,695483.2887,706165.2557,1401648.544,6468.29815,359525034.7
1294,2.704108164,1.638065522,1.066042642,257421312,257400832,73.67086814,88650410.67,88638122.67,129094314.7,129090218.7,129090218.7,69,8,3496,5276,241968,132376,519,0,22.10126048,22.10126048,1313.024879,0,4318.31295,4318.31295,34641.25884,78545578.67,3.016120645,2.080083203,0.936037441,836837376,794894336,0.166676052,648007680,368394922.7,687349760,676114432,676114432,74,8,4376,620,215376,64704,5070.833333,2371.002115,10.80061111,2381.802726,349.6199668,1158640.56,180720.6972,1339361.257,10015.37215,359883434.7
964,2.366094644,1.456058242,0.910036401,257421312,257400832,55.20314348,88828586.67,88788992,129435648,129429504,129429504,69,8,3496,5276,238416,122053.3333,512.6666667,0,17.30098531,17.30098531,999.7735884,0,3424.411726,3424.411726,26364.50096,78729216,1.768070723,1.430057202,0.33801352,836837376,794894336,0.083338188,648007680,368399701.3,687349760,676114432,676114432,74,8,4376,620,215376,64704,5072,1713.730483,9.517207703,1723.24769,265.4983871,830134.9906,157613.1177,987748.1083,7255.07796,359888213.3
1488,2.808112325,1.820072803,0.988039521,257421312,257400832,77.68761318,88906410.67,88888661.33,129772885.3,129768789.3,129768789.3,69,8,3496,5276,238256,119546.6667,507.6666667,0,23.71797558,23.71797558,1410.877705,0,4575.13572,4575.13572,37041.17299,78845269.33,2.106084243,1.404056162,0.702028081,836837376,794894336,0.416690533,648007680,368455680,687349760,676114432,676114432,74,8,4376,620,215376,64828.66667,5072,2104.853682,24.65140741,2129.505089,315.5013695,1018175.231,642184.8171,1660360.048,8888.174873,359944192
1136,2.366094644,1.534061362,0.832033281,257421312,257400832,62.30364715,88937813.33,88920746.67,129888256,129884160,129884160,69,8,3496,5276,239280,123752,512,0,19.03444745,19.03444745,1123.649096,0,3709.800444,3709.800444,29576.89779,78877354.67,2.054082163,1.456058242,0.598023921,836837376,794719573.3,0.066670608,648007680,368485717.3,687349760,676110336,676110336,73.83333333,8,4376,620,215376,64664,5071.666667,1866.557206,8.60049492,1875.157701,275.099147,907528.2746,130651.9585,1038180.233,7886.186311,359974229.3
1198,2.261361483,1.455693742,0.805667741,257421312,257357141.3,62.66864565,88950101.33,88929621.33,129918293.3,129907370.7,129907370.7,68.83333333,8,3496,5276,235696,112460.6667,504,0,19.51218527,19.51218527,1139.827211,0,3754.255736,3754.255736,29922.5269,78885546.67,2.027028122,1.299444501,0.72758362,836837376,794894336,0.116595403,648007680,368492544,687349760,676281002.7,676281002.7,74,8,4376,620,215376,64704,5072.5,1886.185394,25.6488093,1911.834203,273.6437044,924933.752,683183.309,1608117.061,7946.872434,359981056
